49.672066	29.961935	207.87196	24.671764
68.20966	29.20954	161.0107	32.630775
46.530445	19.430077	164.40079	18.153868
45.867176	20.220629	140.85065	42.18548
50.360737	27.123686	136.48056	35.90137
38.83507	29.478012	184.40678	28.197788
44.69603	28.676487	254.35287	9.699493
68.78215	32.075375	202.91528	45.242836
75.13489	32.94749	202.30995	33.157455
66.79015	28.509502	202.13913	26.198015
50.91428	29.291988	154.78763	31.754053
48.56504	22.740282	131.85007	25.381325
26.334818	16.082376	162.71402	53.503185
59.10853	20.875937	134.13286	37.27841
66.877556	40.15909	243.34491	24.92184
70.63881	25.282898	173.27742	27.888351
80.782875	29.400654	197.86237	36.433357
68.29861	31.707314	169.02719	32.00574
107.9858	37.808952	190.8564	21.71832
72.20464	29.331543	173.80672	32.599415
102.83525	35.248253	200.55977	25.490824
98.10974	36.264065	177.20277	20.880497
18.67781	20.273108	112.46377	35.53851
73.464355	33.690407	182.94832	35.709156
34.52688	20.673824	136.98564	34.80024
137.3341	45.6262	248.91728	17.811031
44.17182	28.664005	155.12267	35.249588
54.16227	19.079676	126.96822	14.076936
33.214878	34.076668	199.20396	32.925068
48.005302	23.411755	138.63654	21.66037
55.214172	18.066616	233.73778	35.17284
118.45688	38.812263	243.79466	22.26748
37.45745	26.43321	139.09589	28.097767
195.54524	4.783572	210.79382	5.98341
59.02203	23.766369	143.25168	36.248016
44.843307	31.2456	180.12358	22.744204
53.322742	31.328001	172.557	36.362244
44.193886	49.518917	236.45454	32.91202
5.25678	13.961565	149.45233	40.28071
14.396562	13.5484705	82.20911	30.885036
68.79594	35.769142	187.98555	40.86152
108.37726	28.107672	154.86693	12.488376
129.52184	35.935593	205.60028	21.996834
125.80355	40.630978	250.71591	18.396757
57.624943	28.874178	160.1145	39.47178
66.46821	25.03985	160.91176	30.857468
56.883705	26.850723	155.20619	36.727512
65.70924	28.01965	167.87247	34.181984
36.701958	28.001928	152.75883	38.42244
37.23502	22.227129	127.856606	46.830868
89.20975	41.025455	232.1697	29.10868
69.12747	16.538795	113.62102	16.496973
83.28742	35.400505	184.9314	38.94144
46.623486	24.214296	141.95406	40.194706
90.01677	31.458359	175.75261	23.114964
60.75316	27.599487	139.66954	26.554394
47.783325	26.606577	137.48813	36.770145
119.5517	38.067467	246.07753	15.467539
65.268845	29.127169	165.86153	33.784943
98.86182	24.60144	198.09424	29.019283
35.83435	22.652885	130.52765	29.714472
56.795494	28.465197	164.49632	30.083189
82.188286	33.99041	194.48822	31.231041
21.252317	5.057357	175.2186	25.095234
70.19262	42.98144	218.28935	29.313816
109.59092	39.830883	255.0864	9.7928915
56.503227	34.57036	203.35628	38.422905
59.445747	27.258976	137.77452	25.835245
92.7175	23.687733	179.668	30.407324
75.007126	26.993433	152.14897	20.053268
66.82453	30.054855	218.94814	11.669486
55.789757	30.58251	155.75974	39.85545
19.438745	18.493618	151.58392	42.982094
141.9023	27.369274	252.63057	8.831001
68.67726	39.49303	211.66444	24.363243
54.947468	35.504337	185.96698	24.347366
115.2093	17.70274	233.79984	11.724563
139.82503	8.237201	161.02252	6.1405916
23.376657	16.368805	97.19862	31.597443
82.951744	34.012676	196.33128	31.908926
71.76315	20.311415	136.18723	32.699146
104.215324	22.894333	202.14214	30.778728
76.018654	35.14014	202.65758	27.475033
109.3319	46.128273	227.04485	20.303486
4.8975415	9.8554	103.88446	51.240746
80.3576	27.471275	143.55151	14.349589
83.783714	34.633644	176.09833	22.639341
86.23215	29.123106	216.32182	31.640799
61.68132	42.337032	217.22023	27.821878
91.04752	38.921936	200.06355	29.226301
72.747406	37.450638	226.91078	31.144028
69.80364	25.813747	154.98897	29.446547
50.260246	30.475338	165.3595	35.604053
32.219097	25.45324	185.94376	29.144943
97.39481	35.07602	228.4453	29.258635
64.34565	35.809002	208.25104	29.061188
60.486942	30.025673	161.65926	41.069626
82.59981	31.598377	177.15779	32.552063
71.30033	29.624418	165.09303	27.377995
84.17258	42.609463	192.27364	23.7381
45.526802	34.483604	165.00926	35.68763
135.82053	17.116634	184.86517	14.047641
72.34972	34.32477	203.56902	41.366707
70.55275	39.40936	209.93698	30.174318
77.63693	16.016562	179.97235	30.430248
19.957062	26.069416	155.39224	39.471684
136.82396	51.28936	245.57617	22.869434
54.993774	28.884726	182.23909	42.12656
82.1486	39.989475	187.57343	26.041645
66.11793	31.31981	197.6978	37.24228
32.00893	23.388748	177.92894	39.013912
75.14758	33.5134	169.36417	26.33737
171.77727	40.056507	252.07489	10.800878
54.219093	21.399508	116.60925	20.461498
130.44446	25.733414	191.40346	15.869896
35.19125	23.897013	145.05539	42.904324
96.90305	46.987873	247.43127	22.24225
123.165985	56.885452	255.6686	17.412682
33.839127	26.091465	162.39374	21.564653
73.865616	38.347237	173.72987	28.428118
86.99528	30.632019	185.23839	28.09709
62.69171	28.590221	149.80441	27.241419
2.7446883	11.693276	117.257195	34.66612
54.283188	33.641144	179.89958	38.537838
103.89097	21.972277	215.80267	25.948626
60.61277	39.43699	183.36852	33.881363
74.15904	20.948719	153.1656	18.699764
101.71532	18.723885	144.52171	14.309876
45.298782	20.855433	131.63576	32.584354
69.37128	26.25915	158.76367	34.516304
93.04291	35.15478	189.38824	20.22782
40.62477	31.818293	217.77408	32.029186
54.44566	33.961544	197.83917	29.646832
91.00823	32.666233	214.30238	30.278755
61.85296	35.55967	180.79112	38.69581
64.89683	27.545694	144.1922	29.059101
85.529526	18.4483	148.87163	22.648737
101.83921	43.011906	232.56232	25.163305
6.484088	13.4823475	121.47815	15.842223
50.515484	47.205544	226.87247	35.80776
98.30666	44.13759	248.6236	19.792751
57.388367	30.883858	165.77333	27.635908
48.521626	18.59918	126.70606	27.571089
85.55598	27.81031	154.21138	19.305162
49.685036	29.058722	163.76091	39.168453
54.341038	30.333273	180.4165	33.004807
23.551157	32.817986	221.35455	36.723328
35.578964	26.247278	181.08632	40.183315
96.888756	17.885298	143.18175	18.635672
70.59607	31.51683	207.95598	25.283018
49.94783	39.829712	190.78467	30.349855
40.71796	22.26311	127.00028	38.588646
56.197678	31.86912	167.24442	30.236954
102.5984	19.706347	151.13951	18.93551
61.539474	25.840853	168.64206	34.943863
81.22975	35.394825	209.31345	26.939524
70.5407	38.969418	249.26268	14.082301
17.04394	18.690544	160.83464	34.995228
33.62976	18.3431	161.83292	36.544487
176.98158	50.007088	247.77798	11.17979
96.23264	25.265118	188.83026	22.776665
83.01129	35.079247	188.72414	31.621513
47.137108	19.184248	160.28	46.670197
50.087975	27.706833	155.39088	44.95731
54.42762	30.473951	169.68213	36.76542
51.539837	15.899129	124.53817	22.784801
78.69565	23.392254	142.77989	28.426952
29.1843	14.920805	89.86384	39.378296
92.25364	22.98484	175.32729	25.556765
102.26212	48.129326	254.84535	21.115154
49.456116	26.477118	143.921	32.460564
11.058686	20.867016	153.56026	38.32997
100.34801	26.744143	205.82588	25.832388
83.77431	31.227005	232.51593	16.9071
48.254715	26.858488	150.11136	51.96713
55.505997	22.899754	143.81764	32.02608
143.64494	29.178427	248.67996	14.960711
50.647003	31.27599	169.46564	34.928356
40.859146	31.742886	172.72223	36.710114
47.245148	26.463375	136.66142	36.37408
100.70517	29.094614	198.17847	30.944689
13.801655	10.411318	66.78499	38.699574
58.278687	25.19142	195.22502	38.952663
48.005608	25.796852	160.27866	37.597935
111.67865	48.20346	228.2539	28.167307
50.63204	27.85252	135.9787	32.8815
29.129934	34.598007	212.45961	30.474499
103.01053	34.063873	203.3251	27.374384
88.842865	46.431213	234.7985	32.81177
103.39798	25.066265	214.56007	20.883339
29.57471	34.666603	199.66452	45.802284
100.66872	34.149673	189.88524	32.73
36.620735	19.233788	115.7463	34.886528
83.973465	40.568073	224.25374	36.328667
29.290447	15.98366	96.68216	42.86184
79.45249	36.695892	248.86415	18.539965
42.905907	24.54805	152.65398	37.60183
101.79196	33.98549	216.63303	32.67351
50.301643	28.506323	152.47852	38.729336
61.14633	26.43963	164.09114	30.044973
84.84742	39.388874	215.8611	24.074183
27.05242	26.034285	134.02556	34.443226
59.629787	27.384634	153.2108	30.359539
71.54468	32.191284	176.31018	33.64627
54.769657	28.797739	150.92493	42.732285
60.631042	30.459028	175.34964	24.013308
66.24077	27.544992	197.72354	38.523754
88.165565	31.79659	227.6767	28.714746
37.966743	16.029911	124.923256	34.624306
61.923508	26.392035	164.47856	47.689285
85.54106	29.81064	224.27286	26.333736
94.27479	37.012917	180.3779	31.04292
48.574867	41.245865	248.53574	20.427654
81.09976	36.4784	216.50966	29.465816
104.52986	34.88723	241.2835	15.347638
91.76805	36.02856	211.64012	23.427944
80.60106	26.281353	170.61372	33.331455
46.687397	24.409376	132.54506	25.958426
52.247787	27.326954	151.57837	38.88562
78.4646	21.45678	155.73677	23.47047
97.59526	25.183422	149.51859	30.19535
74.58453	25.060148	180.7271	29.78608
9.569863	12.884126	106.30247	49.434418
68.2697	32.055874	190.07858	30.697573
57.413067	31.715252	157.33687	38.533688
118.058235	36.99971	181.02443	18.901886
2.0246031	12.843198	211.4461	13.318119
72.88412	28.960127	174.06499	35.508957
114.160416	27.916445	213.47849	26.45094
136.1602	33.91309	249.62834	5.246743
67.5498	25.331299	191.07745	37.71209
45.79203	32.820847	165.38371	42.843475
66.40194	31.964203	162.14693	30.89233
60.498566	32.713028	192.56302	42.980938
72.65398	40.2719	202.93924	33.65327
68.16284	19.277916	139.10474	29.784208
33.76283	26.918388	158.69092	44.891117
82.76351	24.640493	170.7437	37.73675
88.977554	22.491182	186.25932	20.774796
79.598175	37.67437	230.71715	27.255507
70.150505	36.014	189.70494	40.630028
81.88872	22.749859	154.61368	26.849213
76.056274	33.211792	201.00671	30.301481
90.44394	18.817135	145.45801	20.714193
82.19113	22.18569	136.68645	32.218613
20.813765	4.89141	38.789173	12.597052
36.05197	32.32651	164.7222	43.41787
74.6597	28.979979	163.16158	32.536106
34.38567	17.032227	94.08713	18.40603
133.61725	34.17249	214.42819	19.967663
156.35184	38.772804	247.07027	16.56625
74.76207	32.76228	187.90416	34.241634
35.316296	20.118969	165.95189	38.41126
6.226202	16.670467	163.74754	52.929234
52.3543	19.26158	153.3402	46.9706
61.11518	39.061924	203.05624	36.08621
73.66847	21.94906	152.6005	30.078068
112.47078	27.547318	230.42691	16.178385
61.047707	21.885742	202.24355	27.83559
8.58615	14.969161	107.642166	42.630135
60.657555	28.19262	178.83264	42.14612
115.42481	31.976124	169.02576	25.015331
80.91882	22.84268	174.2062	23.615494
11.240951	8.9234085	54.283176	47.574642
51.1384	31.646143	174.7259	39.095894
28.259157	31.438513	231.02579	29.07496
2.0211494	9.311459	144.2091	41.16017
73.03868	30.10366	161.1522	25.708368
64.20322	27.965681	195.9175	36.128906
85.78491	42.215748	202.7107	32.24723
37.137756	27.90826	190.17749	37.477448
69.059845	34.77453	252.17462	13.962632
48.593807	32.714455	179.36034	34.64892
117.587296	30.200323	194.724	19.133188
60.11025	24.367754	143.65222	36.420784
90.045654	23.41376	152.1633	16.709848
85.71439	25.881763	158.949	27.25024
93.91474	34.70593	212.86281	30.839201
46.635395	33.3386	191.24695	40.78138
83.179855	30.002764	159.10017	24.649033
98.96826	32.509457	184.63582	26.38808
74.35074	28.749544	209.56628	27.075712
60.33203	31.624323	172.45723	38.65478
60.322865	29.698326	172.76874	33.484104
81.700714	35.417896	167.21739	31.254673
4.3101773	15.282966	155.39998	41.63783
62.002438	30.125307	137.2059	27.69917
62.17281	38.249992	199.99075	35.54834
49.574738	35.615643	166.8822	33.30185
57.19888	17.935862	130.08049	28.935814
41.02918	27.769672	151.0751	27.69247
105.53427	35.451065	202.09755	22.303288
63.995647	26.607868	139.63643	25.58592
74.33128	29.45205	211.87517	23.291513
55.22038	29.374825	188.44482	38.684513
34.113552	25.251513	121.94149	28.121754
47.61685	37.126854	203.09885	33.561447
62.7369	15.201924	166.99727	20.831358
50.204742	32.75244	172.90915	50.93693
76.945625	56.65682	235.80391	20.875084
78.16247	28.262247	178.37169	32.10908
111.278534	27.73294	173.14125	21.02855
117.93699	22.336138	196.29813	25.950619
50.557026	35.116974	171.1606	35.877823
63.52998	36.53331	195.38087	37.184795
83.78241	31.12795	177.7086	23.804075
35.203304	16.067408	94.234184	20.683735
10.959711	20.224632	128.73389	52.32682
86.37746	29.97634	171.09348	23.927864
15.637261	19.873587	88.851364	30.037926
50.41406	30.691675	254.39522	10.521128
120.98455	41.995346	220.72562	21.12117
53.235233	14.612669	116.234245	13.984412
44.26662	16.2418	97.563866	21.987333
21.807688	24.228848	229.45609	22.761578
65.36511	23.177626	148.07158	30.36491
58.214466	12.793892	73.734566	49.041973
65.93195	14.897744	134.31265	30.60222
69.676445	32.646683	191.05556	28.631323
83.67104	38.737175	208.00371	29.443956
76.79508	22.261936	149.59232	28.542349
59.102184	25.84267	155.2485	35.104206
23.0	0.0	255.26575	1.5258789e-05
82.90553	25.600468	196.42987	37.43121
81.44113	22.959673	177.81172	14.93507
6.215369	9.676107	85.87085	39.53763
85.062996	37.204338	214.23392	20.856339
